id,persona_id,horario_id,instructor_id,fecha,created_at,updated_at,olvidar,motivo_ausencia,confirmed,done,school_id
1651276,51474,50011,gabriel .abraham,2010-03-05,2010-03-04 13:32:08 UTC,2010-03-08 19:11:18 UTC,false,,true,true,1
1651318,1667017,50013,gabriel .abraham,2010-03-10,2010-03-04 15:33:22 UTC,2010-03-10 19:43:34 UTC,true,?,false,false,1
1651330,1665994,50011,gabriel .abraham,2010-03-12,2010-03-04 18:11:45 UTC,2010-03-15 17:44:35 UTC,false,,true,true,1
1651339,1666639,50010,lucia.lopez,2010-03-08,2010-03-04 21:29:06 UTC,2010-03-10 19:43:45 UTC,false,,true,true,1
1651447,1667506,50010,alex.falke,2010-03-11,2010-03-09 16:56:01 UTC,2010-03-11 23:56:48 UTC,false,,true,true,1
1651450,1667503,50010,alex.falke,2010-03-11,2010-03-09 16:56:34 UTC,2010-03-11 23:56:51 UTC,false,,true,true,1
1651558,1667017,50013,lucia.lopez,2010-03-12,2010-03-11 18:47:12 UTC,2010-03-12 15:15:39 UTC,false,,true,true,1
1651573,1600279,50006,lucia.lopez,2010-03-17,2010-03-11 21:32:39 UTC,2010-03-17 18:02:52 UTC,false,,false,true,1
1651576,551563,50011,lucia.lopez,2010-03-19,2010-03-11 21:53:56 UTC,2013-01-14 23:19:31 UTC,true,???,true,true,1
1651801,1667989,0,guido.morando,2010-03-22,2010-03-17 18:24:37 UTC,2010-03-23 19:19:48 UTC,true,? mando mail,false,false,1
1651810,1668898,50013,lucia.lopez,2010-03-19,2010-03-17 23:46:47 UTC,2010-03-18 21:21:05 UTC,true,tenia un compromiso,false,false,1
1651834,1668016,50003,lucia.gagliardini,2010-03-23,2010-03-18 16:06:10 UTC,2010-03-23 16:39:14 UTC,false,,true,true,1
1651915,1669141,50012,lucia.lopez,2010-03-22,2010-03-19 19:33:30 UTC,2010-03-23 19:19:37 UTC,false,,true,true,1
1651960,1668976,50007,guido.morando,2010-03-18,2010-03-22 19:24:07 UTC,2010-03-22 19:24:07 UTC,false,,true,true,1
1652032,52290,50007,lucia.lopez,2010-03-25,2010-03-23 20:23:21 UTC,2010-04-01 13:17:03 UTC,true,?,true,false,1
1652035,1668658,50009,dwayne.macgowan,2010-03-23,2010-03-23 20:49:40 UTC,2010-03-23 20:52:46 UTC,false,,true,true,1
1652077,1669612,50012,guido.morando,2010-03-29,2010-03-23 23:26:49 UTC,2010-03-29 14:52:17 UTC,true,tenia un compromiso,false,false,1
1652182,50709,50010,alex.falke,2010-03-29,2010-03-29 17:14:24 UTC,2010-04-06 19:49:44 UTC,true,?,true,true,1
1652191,1669612,50012,alex.falke,2010-04-12,2010-03-29 19:19:36 UTC,2010-04-13 14:32:02 UTC,false,,false,true,1
1652227,1670368,50013,alex.falke,2010-03-31,2010-03-30 17:42:27 UTC,2010-04-01 13:12:21 UTC,false,,true,true,1
1652260,1668958,50002,dwayne.macgowan,2010-04-06,2010-03-31 21:52:06 UTC,2010-04-06 20:50:32 UTC,true,tiempo,false,false,1
1652275,1671031,50014,pablo. lewin,2010-04-03,2010-04-01 21:38:14 UTC,2010-04-03 16:10:16 UTC,false,,true,true,1
1652299,1669939,50006,lucia.gagliardini,2010-04-07,2010-04-05 13:46:03 UTC,2010-04-07 19:37:24 UTC,false,,true,true,1
1652308,1671319,50010,alex.falke,2010-04-05,2010-04-05 16:07:46 UTC,2010-04-09 14:30:40 UTC,false,,true,true,1
1652338,1671334,50001,lucia.gagliardini,2010-04-07,2010-04-05 20:44:23 UTC,2010-04-07 12:12:17 UTC,true,no vino,false,false,1
1652377,1671628,50013,guido.morando,2010-04-07,2010-04-06 18:26:43 UTC,2010-04-07 14:46:57 UTC,true,se quedó dormida,false,false,1
1652380,1671631,50013,guido.morando,2010-04-07,2010-04-06 18:28:57 UTC,2010-04-07 14:47:07 UTC,true,se quedó dormida,false,false,1
1652386,1671685,0,guido.morando,2010-04-07,2010-04-06 21:33:17 UTC,2010-04-09 14:21:37 UTC,false,,true,true,1
1652401,1671628,0,alex.falke,2010-04-07,2010-04-07 14:46:18 UTC,2010-04-09 22:08:05 UTC,false,,true,true,1
1652404,1671631,0,alex.falke,2010-04-07,2010-04-07 14:46:36 UTC,2010-04-19 19:08:33 UTC,true,"",true,false,1
1652440,1671484,50011,dwayne.macgowan,2010-04-09,2010-04-07 22:52:02 UTC,2010-04-12 00:46:47 UTC,false,,false,true,1
1652443,1671931,50011,dwayne.macgowan,2010-04-09,2010-04-07 22:53:25 UTC,2010-04-12 00:46:53 UTC,false,,false,true,1
1652455,1672078,50007,guido.morando,2010-04-15,2010-04-08 18:53:55 UTC,2010-04-19 19:07:22 UTC,true,"",false,false,1
1652464,1672123,50013,lucia.lopez,2010-04-16,2010-04-08 21:36:20 UTC,2010-04-19 19:08:45 UTC,false,,true,true,1
1652488,1672198,50013,lucia.gagliardini,2010-04-14,2010-04-09 16:03:29 UTC,2010-04-14 16:30:27 UTC,true,horarios,false,false,1
1652494,1671628,0,guido.morando,2010-04-12,2010-04-09 18:09:00 UTC,2010-04-09 22:57:48 UTC,false,,false,true,1
1652500,1672369,50012,lucia.lopez,2010-04-14,2010-04-09 22:41:28 UTC,2010-04-14 19:50:20 UTC,true,"tiempo, llamo para avisar",false,false,1
1652539,1672624,50003,dwayne.macgowan,2010-04-15,2010-04-12 18:45:17 UTC,2010-04-19 19:07:31 UTC,true,"",false,false,1
1652614,1672867,50002,gabriel .abraham,2010-04-20,2010-04-13 23:10:40 UTC,2010-04-20 16:07:30 UTC,true,"",false,true,1
1652671,1673122,50007,gabriel .abraham,2010-04-15,2010-04-15 14:52:14 UTC,2010-04-15 18:54:10 UTC,false,,true,true,1
1652713,1673425,50010,gabriel .abraham,2010-04-19,2010-04-19 17:00:19 UTC,2010-04-20 15:34:16 UTC,false,,false,true,1
1652728,1673494,50006,alex.falke,2010-04-23,2010-04-20 12:53:15 UTC,2010-04-23 22:34:52 UTC,false,,true,true,1
1652743,1673686,50006,guido.morando,2010-04-21,2010-04-20 18:52:23 UTC,2010-04-21 19:09:38 UTC,false,,false,true,1
1652776,1673875,50001,guido.morando,2010-04-23,2010-04-21 18:53:08 UTC,2010-04-27 19:23:55 UTC,true,su hijo se enfermó,false,false,1
1652899,1674583,50011,lucia.gagliardini,2010-04-28,2010-04-27 17:09:31 UTC,2010-05-06 19:44:32 UTC,true,"",false,false,1
1652905,1673875,50013,guido.morando,2010-04-28,2010-04-27 19:23:35 UTC,2010-04-28 13:10:04 UTC,false,,true,true,1
1652932,1671421,0,gabriel .abraham,2010-04-21,2010-04-28 14:12:07 UTC,2010-05-10 17:36:24 UTC,true,"",true,false,1
1652935,1674739,0,gabriel .abraham,2010-04-28,2010-04-28 14:16:15 UTC,2010-04-28 21:06:26 UTC,false,,false,true,1
1652962,1674850,50002,lucia.lopez,2010-05-04,2010-04-28 21:03:03 UTC,2010-05-03 20:30:25 UTC,true,horario,false,false,1
1653094,1675780,50013,guido.morando,2010-05-05,2010-05-04 19:48:20 UTC,2010-05-10 15:04:05 UTC,false,,true,true,1
1653100,1671838,50010,dwayne.macgowan,2010-05-06,2010-05-04 22:13:27 UTC,2010-05-06 22:41:04 UTC,true,va a otra escuela,false,false,1
1653103,1675834,50011,dwayne.macgowan,2010-05-05,2010-05-04 22:27:12 UTC,2010-05-14 14:40:41 UTC,true,?,false,false,1
1653190,1676218,50007,guido.morando,2010-05-06,2010-05-06 18:59:27 UTC,2010-05-06 18:59:27 UTC,false,,true,true,1
1653298,1676833,50010,gabriel .abraham,2010-05-13,2010-05-11 16:43:45 UTC,2010-05-13 21:11:26 UTC,true,"tiene parcial, no hace a tiempo",true,false,1
1653325,1676887,50009,dwayne.macgowan,2010-05-14,2010-05-11 20:20:32 UTC,2010-05-14 22:08:46 UTC,false,,true,true,1
1653364,1677199,50011,dwayne.macgowan,2010-05-12,2010-05-12 22:53:03 UTC,2010-05-12 22:53:03 UTC,false,,true,true,1
1653376,1677343,50010,gabriel .abraham,2010-05-13,2010-05-13 17:31:33 UTC,2010-05-18 16:38:33 UTC,true,"",false,false,1
1653391,1676833,50010,dwayne.macgowan,2010-05-17,2010-05-13 21:10:59 UTC,2010-05-28 20:28:49 UTC,true,"",false,false,1
1653409,1677439,50009,lucia.gagliardini,2010-05-14,2010-05-13 23:41:55 UTC,2010-06-01 15:57:51 UTC,true,?,false,false,1
1653481,1677778,50001,alex.falke,2010-05-19,2010-05-17 23:27:34 UTC,2010-06-01 15:57:58 UTC,true,?,false,false,1
1653484,1677631,50010,lucia.gagliardini,2010-05-17,2010-05-17 23:39:03 UTC,2010-05-17 23:39:03 UTC,false,,true,true,1
1653496,1677343,50010,gabriel .abraham,2010-05-27,2010-05-18 16:39:05 UTC,2010-06-01 15:58:05 UTC,true,?,false,false,1
1653637,1677382,50001,dwayne.macgowan,2010-05-26,2010-05-21 21:31:59 UTC,2010-05-28 20:27:56 UTC,true,se enfermo,false,false,1
1653733,51276,0,alex.falke,2010-05-26,2010-05-26 18:35:21 UTC,2010-06-01 15:57:38 UTC,false,,true,true,1
1653739,1678960,50007,dwayne.macgowan,2010-05-27,2010-05-26 22:05:03 UTC,2010-05-28 20:28:20 UTC,false,,false,true,1
1653742,1678963,0,guido.morando,2010-05-31,2010-05-26 22:12:06 UTC,2010-06-01 17:46:15 UTC,true,?,true,true,1
1653754,1679056,50001,guido.morando,2010-05-28,2010-05-27 17:26:16 UTC,2010-05-31 17:34:46 UTC,true,no pudo. remarcò para el martes 1,false,false,1
1653826,1679056,50002,guido.morando,2010-06-01,2010-05-31 17:35:11 UTC,2010-06-01 17:45:15 UTC,false,,true,true,1
1653844,1679638,0,guido.morando,2010-06-02,2010-06-01 17:49:44 UTC,2010-06-04 16:14:31 UTC,true,?,false,false,1
1653895,1679629,50011,gabriel .abraham,2010-06-02,2010-06-03 00:15:21 UTC,2010-06-03 00:15:21 UTC,false,,true,true,1
1653922,1680103,50012,lucia.lopez,2010-06-07,2010-06-05 18:57:41 UTC,2010-06-09 19:48:01 UTC,true,tiempo,false,false,1
1654058,1676899,50010,alex.falke,2010-06-17,2010-06-12 17:48:02 UTC,2010-06-17 22:38:35 UTC,false,,false,true,1
1654153,1680946,50006,lucia.lopez,2010-06-30,2010-06-24 20:08:00 UTC,2010-07-01 21:30:24 UTC,false,,true,true,1
1654155,1682691,0,dwayne.macgowan,2010-06-28,2010-06-24 21:53:36 UTC,2010-06-28 18:56:57 UTC,true,"esta con analisis médicos, viene la semana siguiente.",false,false,1
1654158,1682701,50012,lucia.lopez,2010-06-28,2010-06-25 00:11:18 UTC,2010-06-29 20:58:02 UTC,false,,true,true,1
1654184,1682874,50009,lucia.lopez,2010-06-29,2010-06-29 23:29:13 UTC,2010-06-29 23:29:13 UTC,false,,true,true,1
1654236,1683121,50011,gabriel .abraham,2010-07-07,2010-07-05 21:48:23 UTC,2010-08-02 19:26:38 UTC,true,?,false,false,1
1654240,1683150,50012,gabriel .abraham,2010-07-19,2010-07-06 00:01:44 UTC,2010-07-20 01:09:48 UTC,false,,false,true,1
1654275,1683347,50011,dwayne.macgowan,2010-07-14,2010-07-08 23:09:39 UTC,2010-07-22 17:27:55 UTC,false,,false,true,1
1654329,1688905,50011,gabriel .abraham,2010-07-14,2010-07-19 18:31:50 UTC,2010-07-19 18:31:50 UTC,false,,true,true,1
1654330,1689074,50006,lucia.lopez,2010-07-28,2010-07-19 19:49:54 UTC,2010-07-29 02:56:16 UTC,false,,true,true,1
1654331,1689080,50010,lucia.lopez,2010-07-22,2010-07-19 20:51:56 UTC,2010-07-23 22:29:04 UTC,false,,true,true,1
1654336,1689074,50006,lucia.gagliardini,2010-07-23,2010-07-20 16:13:30 UTC,2010-07-23 17:13:17 UTC,true,llamó que no podia venir. remarcó para el miercoles 28,false,false,1
1654366,1693371,50012,dwayne.macgowan,2010-07-26,2010-07-23 23:20:57 UTC,2010-07-27 01:16:23 UTC,false,,false,true,1
1654380,1693315,50010,lucia.lopez,2010-08-02,2010-07-26 22:57:40 UTC,2010-08-02 23:18:13 UTC,false,,false,true,1
1654407,1693631,50010,gabriel .abraham,2010-07-29,2010-07-28 15:42:42 UTC,2010-08-02 19:24:55 UTC,false,,true,true,1
1654408,1693630,50010,gabriel .abraham,2010-07-29,2010-07-28 15:43:45 UTC,2010-08-02 19:24:58 UTC,false,,true,true,1
1654422,1693678,50011,dwayne.macgowan,2010-07-30,2010-07-28 23:17:00 UTC,2010-08-10 22:22:06 UTC,true,"",false,false,1
1654457,1693906,50011,gabriel .abraham,2010-08-04,2010-08-02 19:22:14 UTC,2010-09-08 17:26:52 UTC,true,"",false,false,1
1654483,1694024,50013,gabriel .abraham,2010-08-06,2010-08-04 14:07:17 UTC,2010-08-11 16:09:21 UTC,true,"desconocido, no tenemos bien su celu.",false,false,1
1654513,1693439,50006,lucia.lopez,2010-08-11,2010-08-06 20:05:55 UTC,2010-08-11 19:30:36 UTC,false,,true,true,1
1654557,1694457,50006,lucia.lopez,2010-08-11,2010-08-11 19:30:17 UTC,2010-08-11 19:30:17 UTC,false,,true,true,1
1654623,1694726,50011,gabriel .abraham,2010-08-18,2010-08-17 17:04:19 UTC,2010-08-19 14:37:27 UTC,true,"",false,false,1
1654630,1694748,50013,dwayne.macgowan,2010-08-18,2010-08-17 22:04:36 UTC,2010-08-19 17:41:48 UTC,false,,false,true,1
1654641,1694824,50011,dwayne.macgowan,2010-08-18,2010-08-18 18:58:50 UTC,2010-08-23 16:31:00 UTC,false,,true,true,1
1654647,1694720,50011,dwayne.macgowan,2010-08-20,2010-08-18 22:07:35 UTC,2010-08-23 16:30:47 UTC,false,,true,true,1
1654658,1694869,50011,gabriel .abraham,2010-08-20,2010-08-19 16:11:29 UTC,2010-08-23 16:30:45 UTC,false,,true,true,1
1654666,1667680,50010,lucia.lopez,2010-08-23,2010-08-20 01:28:55 UTC,2010-08-27 19:56:45 UTC,false,,true,true,1
1654670,1694930,0,dwayne.macgowan,2010-08-23,2010-08-20 21:33:55 UTC,2010-08-23 21:33:27 UTC,false,,true,true,1
1654723,1695165,50012,dwayne.macgowan,2010-09-02,2010-08-25 20:46:22 UTC,2010-09-10 02:18:19 UTC,false,,false,true,1
1654742,1695221,50006,alex.falke,2010-08-27,2010-08-26 18:58:11 UTC,2010-09-13 18:53:41 UTC,true,?,true,false,1
1654747,1695232,50013,lucia.lopez,2010-08-27,2010-08-26 20:32:33 UTC,2010-08-27 19:56:17 UTC,false,,true,true,1
1654776,1695394,50009,gabriel .abraham,2010-09-07,2010-08-30 21:20:09 UTC,2010-09-07 22:39:11 UTC,false,,true,true,1
1654806,1695543,50014,lucia.lopez,2010-09-04,2010-09-01 21:01:29 UTC,2010-09-13 18:56:03 UTC,true,?,false,false,1
1654845,1695714,50002,dwayne.macgowan,2010-09-09,2010-09-06 17:31:19 UTC,2010-09-08 23:09:22 UTC,true,pospuso x mail,false,false,1
1654846,1695715,50002,dwayne.macgowan,2010-09-09,2010-09-06 17:31:21 UTC,2010-09-08 23:09:40 UTC,true,pospuso x mail,false,false,1
1654880,1695714,50002,dwayne.macgowan,2010-09-14,2010-09-08 23:10:12 UTC,2010-09-16 22:08:24 UTC,true,"",false,false,1
1654881,1695715,50002,dwayne.macgowan,2010-09-14,2010-09-08 23:10:44 UTC,2010-09-16 22:08:34 UTC,true,"",false,false,1
1654901,1695966,50006,alex.falke,2010-09-10,2010-09-10 15:55:53 UTC,2010-09-10 20:16:55 UTC,false,,true,true,1
1654945,1696114,50002,lucia.gagliardini,2010-09-16,2010-09-14 18:14:03 UTC,2010-09-20 19:06:17 UTC,true,?,true,false,1
1654949,1696134,50013,dwayne.macgowan,2010-09-15,2010-09-14 21:29:21 UTC,2010-09-15 13:57:20 UTC,false,,false,true,1
1654950,51594,50012,alex.falke,2010-09-16,2010-09-14 21:40:25 UTC,2010-09-16 23:55:26 UTC,false,,false,true,1
1654961,1696183,50007,gabriel .abraham,2010-09-16,2010-09-15 17:03:19 UTC,2010-09-20 19:05:54 UTC,true,?,true,false,1
1654963,1696193,50007,dwayne.macgowan,2010-09-16,2010-09-15 18:43:59 UTC,2010-09-20 19:05:42 UTC,true,tiempo,false,false,1
1654967,1696207,50006,dwayne.macgowan,2010-09-17,2010-09-15 20:20:26 UTC,2010-09-17 20:53:52 UTC,false,,true,true,1
1655007,1696193,50007,lucia.lopez,2010-09-21,2010-09-20 19:05:28 UTC,2010-09-22 20:05:53 UTC,false,,true,true,1
1655027,1696537,0,dwayne.macgowan,2010-09-22,2010-09-21 18:58:55 UTC,2010-09-23 13:01:11 UTC,false,,true,true,1
1655115,1697090,50011,dwayne.macgowan,2010-10-06,2010-10-01 22:42:02 UTC,2010-10-07 21:55:54 UTC,false,,false,true,1
1655117,1697091,50010,dwayne.macgowan,2010-10-04,2010-10-01 23:15:00 UTC,2010-10-04 19:45:17 UTC,true,tiempo,false,false,1
1655119,1697107,50014,pablo. lewin,2010-10-02,2010-10-02 17:32:59 UTC,2010-10-02 17:32:59 UTC,false,,true,true,1
1655127,1697091,50009,lucia.gagliardini,2010-10-05,2010-10-04 19:45:59 UTC,2010-10-06 18:44:16 UTC,true,tiempo,true,false,1
1655139,1697091,0,alex.falke,2010-10-06,2010-10-05 19:14:19 UTC,2010-10-11 21:52:41 UTC,false,,true,true,1
1655169,1697485,50011,lucia.lopez,2010-10-08,2010-10-07 19:53:19 UTC,2010-10-11 21:52:30 UTC,false,,true,true,1
1655181,1695714,50002,dwayne.macgowan,2010-10-12,2010-10-08 18:26:01 UTC,2010-10-12 21:13:44 UTC,true,pospuso x mail,false,false,1
1655182,1695715,50002,dwayne.macgowan,2010-10-12,2010-10-08 18:28:32 UTC,2010-10-14 15:23:02 UTC,false,,true,true,1
1655200,1695714,50002,gabriel .abraham,2010-10-14,2010-10-12 21:14:17 UTC,2010-10-14 15:23:11 UTC,false,,true,true,1
1655224,1696832,50011,lucia.lopez,2010-10-15,2010-10-14 20:53:02 UTC,2010-10-18 18:54:23 UTC,false,,true,true,1
1655251,1698118,50011,alex.falke,2010-10-20,2010-10-18 22:30:56 UTC,2010-10-25 17:30:34 UTC,true,"",false,false,1
1655338,1698726,50010,alex.falke,2010-11-01,2010-10-26 22:54:17 UTC,2010-11-04 16:54:09 UTC,true,tiempo,false,false,1
1655432,1696835,50009,lucia.lopez,2010-11-05,2010-11-04 20:58:48 UTC,2010-11-08 18:55:14 UTC,true,tiempo,true,false,1
1655466,1705677,50006,lucia.lopez,2010-11-17,2010-11-08 19:23:41 UTC,2010-12-09 20:16:34 UTC,true,?,false,false,1
1655550,1709035,0,leda.bianucci,2010-11-17,2010-11-16 17:59:13 UTC,2010-11-29 20:03:59 UTC,true,?,true,false,1
1655575,1711965,50013,gabriel .abraham,2010-11-24,2010-11-18 16:58:22 UTC,2010-11-29 20:01:40 UTC,true,?,false,false,1
1655587,1709034,50006,lucia.gagliardini,2010-11-19,2010-11-19 20:38:09 UTC,2010-11-19 20:38:09 UTC,false,,true,true,1
1655618,1716800,50002,gabriel .abraham,2010-11-30,2010-11-24 15:03:56 UTC,2010-11-30 12:01:01 UTC,false,,true,true,1
1655632,1716843,50010,dwayne.macgowan,2010-12-02,2010-11-24 22:23:48 UTC,2010-12-02 22:27:36 UTC,false,,false,true,1
1655645,1720919,0,alex.falke,2010-11-29,2010-11-26 14:52:39 UTC,2010-12-20 19:26:36 UTC,true,?,true,false,1
1655678,50199,50012,alex.falke,2010-11-29,2010-11-29 23:02:04 UTC,2010-11-30 12:38:29 UTC,false,,false,true,1
1655680,1705583,50007,dwayne.macgowan,2010-12-09,2010-11-30 12:30:12 UTC,2010-12-20 19:26:26 UTC,false,,true,true,1
1655720,1728667,50010,alex.falke,2010-12-06,2010-12-03 15:03:38 UTC,2010-12-20 19:26:44 UTC,true,?,true,false,1
1655733,1728720,50012,gabriel .abraham,2010-12-09,2010-12-06 15:42:29 UTC,2010-12-15 15:16:24 UTC,true,"",false,false,1
1655776,1728965,50006,lucia.lopez,2010-12-10,2010-12-10 19:45:29 UTC,2010-12-10 19:45:29 UTC,false,,true,true,1
1655843,1729293,50009,dwayne.macgowan,2010-12-21,2010-12-17 15:49:25 UTC,2010-12-21 22:35:19 UTC,false,,true,true,1
1655844,1729294,50002,dwayne.macgowan,2010-12-09,2010-12-17 15:50:50 UTC,2010-12-17 15:51:00 UTC,true,tiempo,false,false,1
1655845,1729294,50002,dwayne.macgowan,2010-12-23,2010-12-17 15:51:22 UTC,2010-12-21 13:48:16 UTC,false,,false,true,1
1655860,1728609,50002,lucia.lopez,2010-12-21,2010-12-20 19:27:24 UTC,2011-01-10 17:36:41 UTC,false,,true,true,1
1655864,1729294,50002,gabriel .abraham,2010-12-21,2010-12-21 13:49:01 UTC,2010-12-21 13:49:01 UTC,false,,true,true,1
1655888,1705573,50010,lucia.lopez,2010-12-28,2010-12-28 19:20:31 UTC,2011-01-10 17:36:24 UTC,false,,true,true,1
1655918,1731669,50009,dwayne.macgowan,2011-01-04,2011-01-03 22:19:43 UTC,2011-01-07 17:51:20 UTC,true,plata,false,false,1
1655919,1731670,50009,dwayne.macgowan,2011-01-04,2011-01-03 22:21:37 UTC,2011-01-07 17:51:28 UTC,true,plata,false,false,1
1655978,1732293,50003,leda.bianucci,2011-01-11,2011-01-06 15:52:23 UTC,2011-01-12 18:52:16 UTC,false,,true,true,1
1655987,1732329,50013,dwayne.macgowan,2011-01-07,2011-01-06 18:50:46 UTC,2011-01-07 19:23:41 UTC,true,"tiempo, bebe",false,false,1
1656011,1732414,50014,lucia.lopez,2011-01-08,2011-01-07 20:55:41 UTC,2011-01-08 18:00:34 UTC,false,,true,true,1
1656032,1732531,0,leda.bianucci,2011-01-12,2011-01-10 21:04:23 UTC,2011-01-14 18:46:41 UTC,false,,true,true,1
1656092,1732655,50009,dwayne.macgowan,2011-01-13,2011-01-11 20:29:05 UTC,2011-01-14 22:35:37 UTC,false,,false,true,1
1656167,51290,50012,pablo. lewin,2011-01-20,2011-01-15 14:13:11 UTC,2011-01-21 20:07:07 UTC,false,,true,true,1
1656205,1732557,0,lucia.gagliardini,2011-01-19,2011-01-17 23:53:55 UTC,2011-01-19 20:19:19 UTC,false,,true,true,1
1656217,1733176,50002,gabriel .abraham,2011-01-20,2011-01-18 14:01:39 UTC,2011-01-20 19:11:06 UTC,false,,true,true,1
1656284,1733322,0,leda.bianucci,2011-01-19,2011-01-19 20:17:45 UTC,2011-01-19 20:17:45 UTC,false,,true,true,1
1656329,1733407,50012,dwayne.macgowan,2011-01-24,2011-01-20 22:08:00 UTC,2011-01-25 20:38:26 UTC,false,,true,true,1
1656330,1733408,50012,dwayne.macgowan,2011-01-24,2011-01-20 22:09:37 UTC,2011-01-25 20:38:28 UTC,false,,true,true,1
1656356,1733301,50012,dwayne.macgowan,2011-01-24,2011-01-22 15:11:01 UTC,2011-01-26 15:23:55 UTC,true,tiempo,false,false,1
1656362,1733592,50011,gabriel .abraham,2011-01-26,2011-01-24 19:35:52 UTC,2011-01-25 16:44:33 UTC,true,tiempo,false,false,1
1656373,1733601,50002,gabriel .abraham,2011-01-27,2011-01-25 13:35:20 UTC,2011-02-02 20:09:40 UTC,true,tiempo,true,false,1
1656411,52251,50003,leda.bianucci,2011-01-27,2011-01-26 19:11:28 UTC,2011-01-27 10:06:54 UTC,false,,true,true,1
1656644,1734400,50002,gabriel .abraham,2011-02-08,2011-02-03 14:37:08 UTC,2011-02-09 21:31:00 UTC,true,aviso que no podia.,false,false,1
1656719,1734560,50012,gabriel .abraham,2011-02-10,2011-02-05 15:50:44 UTC,2011-02-11 20:36:38 UTC,false,,true,true,1
1656849,1734840,0,leda.bianucci,2011-02-09,2011-02-08 21:58:13 UTC,2011-02-10 18:01:48 UTC,false,,true,true,1
1656850,1734839,0,alex.falke,2011-02-09,2011-02-08 21:58:42 UTC,2011-02-09 19:53:07 UTC,false,,true,true,1
1656852,1734845,50007,dwayne.macgowan,2011-02-10,2011-02-08 22:29:19 UTC,2011-02-10 22:27:50 UTC,false,,true,true,1
1656868,1734936,50007,leda.bianucci,2011-02-10,2011-02-09 18:51:50 UTC,2011-02-10 22:27:59 UTC,false,,true,true,1
1656869,1734937,50007,leda.bianucci,2011-02-10,2011-02-09 19:04:08 UTC,2011-02-10 22:28:03 UTC,false,,true,true,1
1656870,1734938,50007,leda.bianucci,2011-02-10,2011-02-09 19:18:06 UTC,2011-02-10 22:28:05 UTC,false,,true,true,1
1656961,1734983,50011,dwayne.macgowan,2011-02-16,2011-02-11 22:19:08 UTC,2011-02-14 18:58:15 UTC,true,prueba en nuñez,false,false,1
1656979,1735244,0,lucia.lopez,2011-02-14,2011-02-14 17:36:05 UTC,2011-02-14 23:28:45 UTC,false,,true,true,1
1657142,1735403,50013,gabriel .abraham,2011-02-23,2011-02-16 14:07:23 UTC,2011-02-25 20:10:38 UTC,false,,true,true,1
1657159,1735460,50012,dwayne.macgowan,2011-02-17,2011-02-16 22:22:08 UTC,2011-02-18 01:13:08 UTC,false,,false,true,1
1657160,1735320,50006,lucia.lopez,2011-02-16,2011-02-16 22:56:38 UTC,2011-02-16 22:56:38 UTC,false,,true,true,1
1657194,1735482,0,gabriel .abraham,2011-02-21,2011-02-17 14:21:21 UTC,2011-02-23 12:43:08 UTC,false,,true,true,1
1657342,1735132,50011,gabriel .abraham,2011-02-23,2011-02-21 19:11:49 UTC,2011-02-25 20:11:04 UTC,true,remarcada,true,false,1
1657519,1735977,50012,dwayne.macgowan,2011-02-28,2011-02-24 22:52:04 UTC,2011-03-15 22:45:50 UTC,true,"",false,false,1
1657522,1735132,50011,gabriel .abraham,2011-03-02,2011-02-24 23:40:12 UTC,2011-03-15 22:45:56 UTC,true,"",false,false,1
1657556,1736029,50013,dwayne.macgowan,2011-03-02,2011-02-25 21:50:19 UTC,2011-03-02 15:26:42 UTC,false,,false,true,1
1657557,1736023,50013,lucia.lopez,2011-03-02,2011-02-25 21:54:44 UTC,2011-03-02 15:25:36 UTC,false,,false,true,1
1657632,1735845,50012,leda.bianucci,2011-02-28,2011-02-28 21:48:12 UTC,2011-03-01 20:50:16 UTC,false,,true,true,1
1657666,1736218,50002,dwayne.macgowan,2011-03-03,2011-03-01 18:55:20 UTC,2011-03-15 22:46:03 UTC,true,"",false,false,1
1657710,1736346,50011,dwayne.macgowan,2011-03-09,2011-03-02 22:19:28 UTC,2011-03-10 20:22:59 UTC,true,distancia,false,false,1
1657870,1736683,50009,lucia.lopez,2011-03-15,2011-03-10 22:49:15 UTC,2011-03-15 22:45:41 UTC,false,,true,true,1
1657883,1736740,50009,dwayne.macgowan,2011-03-18,2011-03-11 22:00:10 UTC,2011-03-22 20:23:42 UTC,true,?,false,false,1
1657967,1737109,50012,dwayne.macgowan,2011-03-17,2011-03-16 21:41:23 UTC,2011-03-22 20:23:34 UTC,true,?,false,false,1
1658004,1737295,50002,lucia.lopez,2011-03-22,2011-03-19 19:29:21 UTC,2011-03-22 20:23:49 UTC,false,,true,true,1
1658022,1737074,50007,leda.bianucci,2011-03-22,2011-03-21 18:28:19 UTC,2011-03-31 22:35:23 UTC,true,tiempo,true,false,1
1658079,1737547,0,lucia.lopez,2011-03-28,2011-03-23 20:11:19 UTC,2011-03-29 23:46:07 UTC,false,,true,true,1
1658131,1738132,50011,alex.falke,2011-03-30,2011-03-28 21:51:22 UTC,2011-03-30 22:54:43 UTC,false,,false,true,1
1658148,1738172,50002,gabriel .abraham,2011-03-31,2011-03-29 14:39:49 UTC,2011-04-08 16:40:37 UTC,true,?,false,false,1
1658247,1738569,50011,lucia.lopez,2011-04-06,2011-04-01 20:45:43 UTC,2011-04-07 00:12:49 UTC,false,,true,true,1
